2025-05-29 18:14:23,750 [INFO] [SPLIT] KRW-THETA_label.parquet → KRW-THETA_train.parquet, shape=(90892, 44), dist={0: 73663, 1: 8689, -1: 8540}
2025-05-29 18:14:23,818 [INFO] [SPLIT] KRW-THETA_label.parquet → KRW-THETA_valid.parquet, shape=(25969, 44), dist={0: 20477, 1: 2774, -1: 2718}
2025-05-29 18:14:23,858 [INFO] [SPLIT] KRW-THETA_label.parquet → KRW-THETA_test.parquet, shape=(12986, 44), dist={0: 11162, 1: 933, -1: 891}
2025-05-29 18:14:24,126 [INFO] [SPLIT] KRW-TRUMP_label.parquet → KRW-TRUMP_train.parquet, shape=(90853, 44), dist={0: 66688, 1: 12319, -1: 11846}
2025-05-29 18:14:24,188 [INFO] [SPLIT] KRW-TRUMP_label.parquet → KRW-TRUMP_valid.parquet, shape=(25958, 44), dist={0: 18596, -1: 3699, 1: 3663}
2025-05-29 18:14:24,227 [INFO] [SPLIT] KRW-TRUMP_label.parquet → KRW-TRUMP_test.parquet, shape=(12979, 44), dist={0: 10549, -1: 1238, 1: 1192}
2025-05-29 18:14:24,515 [INFO] [SPLIT] KRW-UNI_label.parquet → KRW-UNI_train.parquet, shape=(90955, 44), dist={0: 79644, -1: 5675, 1: 5636}
2025-05-29 18:14:24,586 [INFO] [SPLIT] KRW-UNI_label.parquet → KRW-UNI_valid.parquet, shape=(25987, 44), dist={0: 21775, 1: 2189, -1: 2023}
2025-05-29 18:14:24,630 [INFO] [SPLIT] KRW-UNI_label.parquet → KRW-UNI_test.parquet, shape=(12995, 44), dist={0: 10418, 1: 1342, -1: 1235}
2025-05-29 18:14:24,888 [INFO] [SPLIT] KRW-USDT_label.parquet → KRW-USDT_train.parquet, shape=(90790, 44), dist={0: 90769, -1: 12, 1: 9}
2025-05-29 18:14:24,947 [INFO] [SPLIT] KRW-USDT_label.parquet → KRW-USDT_valid.parquet, shape=(25940, 44), dist={0: 25940}
2025-05-29 18:14:24,985 [INFO] [SPLIT] KRW-USDT_label.parquet → KRW-USDT_test.parquet, shape=(12970, 44), dist={0: 12969, 1: 1}
2025-05-29 18:14:25,243 [INFO] [SPLIT] KRW-UXLINK_label.parquet → KRW-UXLINK_train.parquet, shape=(90720, 44), dist={0: 67993, 1: 11912, -1: 10815}
2025-05-29 18:14:25,303 [INFO] [SPLIT] KRW-UXLINK_label.parquet → KRW-UXLINK_valid.parquet, shape=(25920, 44), dist={0: 22737, -1: 1724, 1: 1459}
2025-05-29 18:14:25,341 [INFO] [SPLIT] KRW-UXLINK_label.parquet → KRW-UXLINK_test.parquet, shape=(12961, 44), dist={0: 12520, -1: 248, 1: 193}
2025-05-29 18:14:25,572 [INFO] [SPLIT] KRW-VANA_label.parquet → KRW-VANA_train.parquet, shape=(90828, 44), dist={0: 58259, 1: 16803, -1: 15766}
2025-05-29 18:14:25,632 [INFO] [SPLIT] KRW-VANA_label.parquet → KRW-VANA_valid.parquet, shape=(25951, 44), dist={0: 19177, -1: 3413, 1: 3361}
2025-05-29 18:14:25,669 [INFO] [SPLIT] KRW-VANA_label.parquet → KRW-VANA_test.parquet, shape=(12976, 44), dist={0: 9862, 1: 1599, -1: 1515}
2025-05-29 18:14:25,912 [INFO] [SPLIT] KRW-VIRTUAL_label.parquet → KRW-VIRTUAL_train.parquet, shape=(90720, 44), dist={0: 59224, -1: 19739, 1: 11757}
2025-05-29 18:14:25,971 [INFO] [SPLIT] KRW-VIRTUAL_label.parquet → KRW-VIRTUAL_valid.parquet, shape=(25920, 44), dist={0: 12676, -1: 8127, 1: 5117}
2025-05-29 18:14:26,009 [INFO] [SPLIT] KRW-VIRTUAL_label.parquet → KRW-VIRTUAL_test.parquet, shape=(12961, 44), dist={0: 8653, -1: 2873, 1: 1435}
2025-05-29 18:14:26,193 [INFO] [SPLIT] KRW-WAL_label.parquet → KRW-WAL_train.parquet, shape=(62301, 44), dist={0: 40102, -1: 12457, 1: 9742}
2025-05-29 18:14:26,241 [INFO] [SPLIT] KRW-WAL_label.parquet → KRW-WAL_valid.parquet, shape=(17800, 44), dist={0: 13661, -1: 2410, 1: 1729}
